T3C1-017	t3trap	1	1	1	634
T3C1-018	t3trap	1	1	1	645
T3C1-019	t3trap	1	1	0	654
T3C1-020	t3trap	1	1	1	618
T3C1-021	t3trap	1	1	1	628
T3C1-022	t3trap	1	1	1	637
T3C1-023	t3trap	1	1	0	646
T3C1-024	t3trap	1	1	1	615
T3C1-025	t3trap	1	1	1	624
T3C1-026	t3trap	1	1	1	632
T3C1-027	t3trap	1	1	0	639
T3C1-028	t3trap	1	1	1	613
T3C1-029	t3trap	1	1	1	620
T3C1-030	t3trap	1	1	1	628
T3C1-031	t3trap	1	1	0	634
T3C1-032	t3trap	1	1	1	611
T3C1-033	t3trap	1	1	1	618
T3C1-034	t3trap	1	1	1	625
T3C1-035	t3trap	1	1	0	631
T3C1-036	t3trap	1	1	1	610
T3C1-037	t3trap	1	1	1	616
T3C1-038	t3trap	1	1	1	622
T3C1-039	t3trap	1	1	0	628
T3C2-000	t3trap	1	1	1	800
T3C2-001	t3trap	1	1	0	816
T3C2-002	t3trap	1	1	1	575
T3C2-003	t3trap	1	1	0	630
T3C2-004	t3trap	1	1	1	500
T3C2-005	t3trap	1	1	0	550
T3C2-006	t3trap	1	1	1	462
T3C2-007	t3trap	1	1	0	505
T3C2-008	t3trap	1	1	1	440
T3C2-009	t3trap	1	1	0	477
T3C2-010	t3trap	1	1	1	425
T3C2-011	t3trap	1	1	0	457
T3C2-012	t3trap	1	1	1	414
T3C2-013	t3trap	1	1	0	443
T3C2-014	t3trap	1	1	1	406
T3C2-015	t3trap	1	1	0	432
T3C2-016	t3trap	1	1	1	400
T3C2-017	t3trap	1	1	0	423
T3C2-018	t3trap	1	1	1	395
T3C2-019	t3trap	1	1	0	416
T3C2-020	t3trap	1	1	1	390
T3C2-021	t3trap	1	1	0	410
T3C2-022	t3trap	1	1	1	387
T3C2-023	t3trap	1	1	0	406
T3C2-024	t3trap	1	1	1	384
T3C2-025	t3trap	1	1	0	401
T3C2-026	t3trap	1	1	1	382
T3C2-027	t3trap	1	1	0	398
T3C2-028	t3trap	1	1	1	380
T3C2-029	t3trap	1	1	0	395
T3C2-030	t3trap	1	1	1	378
T3C2-031	t3trap	1	1	0	392
T3C2-032	t3trap	1	1	1	376
T3C2-033	t3trap	1	1	0	390
T3C2-034	t3trap	1	1	1	375
T3C2-035	t3trap	1	1	0	387
T3C2-036	t3trap	1	1	1	373
T3C2-037	t3trap	1	1	0	385
T3C2-038	t3trap	1	1	1	372
T3C2-039	t3trap	1	1	0	384
T3C3-000	t3trap	1	1	1	800
T3C3-001	t3trap	1	1	0	816
T3C3-002	t3trap	1	1	0	575
T3C3-003	t3trap	1	1	0	430
T3C3-004	t3trap	1	1	1	333
T3C3-005	t3trap	1	1	0	407
T3C3-006	t3trap	1	1	0	337
T3C3-007	t3trap	1	1	0	283
T3C3-008	t3trap	1	1	1	240
T3C3-009	t3trap	1	1	0	295
T3C3-010	t3trap	1	1	0	258
T3C3-011	t3trap	1	1	0	226
T3C3-012	t3trap	1	1	1	200
T3C3-013	t3trap	1	1	0	243
T3C3-014	t3trap	1	1	0	218
T3C3-015	t3trap	1	1	0	197
T3C3-016	t3trap	1	1	1	177
T3C3-017	t3trap	1	1	0	213
T3C3-018	t3trap	1	1	0	195
T3C3-019	t3trap	1	1	0	178
T3C3-020	t3trap	1	1	1	163
T3C3-021	t3trap	1	1	0	193
T3C3-022	t3trap	1	1	0	179
T3C3-023	t3trap	1	1	0	166
T3C3-024	t3trap	1	1	1	153
T3C3-025	t3trap	1	1	0	179
T3C3-026	t3trap	1	1	0	167
T3C3-027	t3trap	1	1	0	156
T3C3-028	t3trap	1	1	1	146
T3C3-029	t3trap	1	1	0	169
T3C3-030	t3trap	1	1	0	159
T3C3-031	t3trap	1	1	0	150
T3C3-032	t3trap	1	1	1	141
T3C3-033	t3trap	1	1	0	161
T3C3-034	t3trap	1	1	0	152
T3C3-035	t3trap	1	1	0	144
T3C3-036	t3trap	1	1	1	136
T3C3-037	t3trap	1	1	0	155
T3C3-038	t3trap	1	1	0	147
T3C3-039	t3trap	1	1	0	140
T3C4-000	t3trap	1	1	0	800
T3C4-001	t3trap	1	1	0	483
T3C4-002	t3trap	1	1	0	325
T3C4-003	t3trap	1	1	0	230
T3C4-004	t3trap	1	1	0	166
T3C4-005	t3trap	1	1	0	121
T3C4-006	t3trap	1	1	0	87
T3C4-007	t3trap	1	1	0	61
T3C4-008	t3trap	1	1	0	40
T3C4-009	t3trap	1	1	0	22
T3C4-010	t3trap	1	1	0	8
T3C4-011	t3trap	1	1	0	0
T3C4-012	t3trap	1	1	0	0
T3C4-013	t3trap	1	1	0	0
T3C4-014	t3trap	1	1	0	0
T3C4-015	t3trap	1	1	0	0
T3C4-016	t3trap	1	1	0	0
T3C4-017	t3trap	1	1	0	0
T3C4-018	t3trap	1	1	0	0
T3C4-019	t3trap	1	1	0	0
T3C4-020	t3trap	1	1	0	0
T3C4-021	t3trap	1	1	0	0
T3C4-022	t3trap	1	1	0	0
T3C4-023	t3trap	1	1	0	0
T3C4-024	t3trap	1	1	0	0
T3C4-025	t3trap	1	1	0	0
T3C4-026	t3trap	1	1	0	0
T3C4-027	t3trap	1	1	0	0
T3C4-028	t3trap	1	1	0	0
T3C4-029	t3trap	1	1	0	0
T3C4-030	t3trap	1	1	0	0
T3C4-031	t3trap	1	1	0	0
T3C4-032	t3trap	1	1	0	0
T3C4-033	t3trap	1	1	0	0
T3C4-034	t3trap	1	1	0	0
T3C4-035	t3trap	1	1	0	0
T3C4-036	t3trap	1	1	0	0
T3C4-037	t3trap	1	1	0	0
T3C4-038	t3trap	1	1	0	0
T3C4-039	t3trap	1	1	0	0
