T3C1-034	t3trap	1	1	1	775
T3C1-035	t3trap	1	1	0	781
T3C1-036	t3trap	1	1	1	760
T3C1-037	t3trap	1	1	1	766
T3C1-038	t3trap	1	1	1	772
T3C1-039	t3trap	1	1	0	778
T3C2-000	t3trap	1	1	1	950
T3C2-001	t3trap	1	1	0	966
T3C2-002	t3trap	1	1	1	725
T3C2-003	t3trap	1	1	0	780
T3C2-004	t3trap	1	1	1	650
T3C2-005	t3trap	1	1	0	700
T3C2-006	t3trap	1	1	1	612
T3C2-007	t3trap	1	1	0	655
T3C2-008	t3trap	1	1	1	590
T3C2-009	t3trap	1	1	0	627
T3C2-010	t3trap	1	1	1	575
T3C2-011	t3trap	1	1	0	607
T3C2-012	t3trap	1	1	1	564
T3C2-013	t3trap	1	1	0	593
T3C2-014	t3trap	1	1	1	556
T3C2-015	t3trap	1	1	0	582
T3C2-016	t3trap	1	1	1	550
T3C2-017	t3trap	1	1	0	573
T3C2-018	t3trap	1	1	1	545
T3C2-019	t3trap	1	1	0	566
T3C2-020	t3trap	1	1	1	540
T3C2-021	t3trap	1	1	0	560
T3C2-022	t3trap	1	1	1	537
T3C2-023	t3trap	1	1	0	556
T3C2-024	t3trap	1	1	1	534
T3C2-025	t3trap	1	1	0	551
T3C2-026	t3trap	1	1	1	532
T3C2-027	t3trap	1	1	0	548
T3C2-028	t3trap	1	1	1	530
T3C2-029	t3trap	1	1	0	545
T3C2-030	t3trap	1	1	1	528
T3C2-031	t3trap	1	1	0	542
T3C2-032	t3trap	1	1	1	526
T3C2-033	t3trap	1	1	0	540
T3C2-034	t3trap	1	1	1	525
T3C2-035	t3trap	1	1	0	537
T3C2-036	t3trap	1	1	1	523
T3C2-037	t3trap	1	1	0	535
T3C2-038	t3trap	1	1	1	522
T3C2-039	t3trap	1	1	0	534
T3C3-000	t3trap	1	1	1	950
T3C3-001	t3trap	1	1	0	966
T3C3-002	t3trap	1	1	0	725
T3C3-003	t3trap	1	1	0	580
T3C3-004	t3trap	1	1	1	483
T3C3-005	t3trap	1	1	0	557
T3C3-006	t3trap	1	1	0	487
T3C3-007	t3trap	1	1	0	433
T3C3-008	t3trap	1	1	1	390
T3C3-009	t3trap	1	1	0	445
T3C3-010	t3trap	1	1	0	408
T3C3-011	t3trap	1	1	0	376
T3C3-012	t3trap	1	1	1	350
T3C3-013	t3trap	1	1	0	393
T3C3-014	t3trap	1	1	0	368
T3C3-015	t3trap	1	1	0	347
T3C3-016	t3trap	1	1	1	327
T3C3-017	t3trap	1	1	0	363
T3C3-018	t3trap	1	1	0	345
T3C3-019	t3trap	1	1	0	328
T3C3-020	t3trap	1	1	1	313
T3C3-021	t3trap	1	1	0	343
T3C3-022	t3trap	1	1	0	329
T3C3-023	t3trap	1	1	0	316
T3C3-024	t3trap	1	1	1	303
T3C3-025	t3trap	1	1	0	329
T3C3-026	t3trap	1	1	0	317
T3C3-027	t3trap	1	1	0	306
T3C3-028	t3trap	1	1	1	296
T3C3-029	t3trap	1	1	0	319
T3C3-030	t3trap	1	1	0	309
T3C3-031	t3trap	1	1	0	300
T3C3-032	t3trap	1	1	1	291
T3C3-033	t3trap	1	1	0	311
T3C3-034	t3trap	1	1	0	302
T3C3-035	t3trap	1	1	0	294
T3C3-036	t3trap	1	1	1	286
T3C3-037	t3trap	1	1	0	305
T3C3-038	t3trap	1	1	0	297
T3C3-039	t3trap	1	1	0	290
T3C4-000	t3trap	1	1	0	950
T3C4-001	t3trap	1	1	0	633
T3C4-002	t3trap	1	1	0	475
T3C4-003	t3trap	1	1	0	380
T3C4-004	t3trap	1	1	0	316
T3C4-005	t3trap	1	1	0	271
T3C4-006	t3trap	1	1	0	237
T3C4-007	t3trap	1	1	0	211
T3C4-008	t3trap	1	1	0	190
T3C4-009	t3trap	1	1	0	172
T3C4-010	t3trap	1	1	0	158
T3C4-011	t3trap	1	1	0	146
T3C4-012	t3trap	1	1	0	135
T3C4-013	t3trap	1	1	0	126
T3C4-014	t3trap	1	1	0	118
T3C4-015	t3trap	1	1	0	111
T3C4-016	t3trap	1	1	0	105
T3C4-017	t3trap	1	1	0	100
T3C4-018	t3trap	1	1	0	95
T3C4-019	t3trap	1	1	0	90
T3C4-020	t3trap	1	1	0	86
T3C4-021	t3trap	1	1	0	82
T3C4-022	t3trap	1	1	0	79
T3C4-023	t3trap	1	1	0	76
T3C4-024	t3trap	1	1	0	73
T3C4-025	t3trap	1	1	0	70
T3C4-026	t3trap	1	1	0	67
T3C4-027	t3trap	1	1	0	65
T3C4-028	t3trap	1	1	0	63
T3C4-029	t3trap	1	1	0	61
T3C4-030	t3trap	1	1	0	59
T3C4-031	t3trap	1	1	0	57
T3C4-032	t3trap	1	1	0	55
T3C4-033	t3trap	1	1	0	54
T3C4-034	t3trap	1	1	0	52
T3C4-035	t3trap	1	1	0	51
T3C4-036	t3trap	1	1	0	50
T3C4-037	t3trap	1	1	0	48
T3C4-038	t3trap	1	1	0	47
T3C4-039	t3trap	1	1	0	46
